Transaction,Item,,date_time,period_day,Quantity
6184,Cake,,07-02-2017 13:33,afternoon,1
6185,Farm House,,07-02-2017 13:41,afternoon,1
6186,Bread,,07-02-2017 13:44,afternoon,1
6187,Baguette,,07-02-2017 13:49,afternoon,1
6188,Soup,,07-02-2017 14:26,afternoon,1
6189,Spanish Brunch,,07-02-2017 14:26,afternoon,1
6189,Tea,,07-02-2017 14:26,afternoon,1
6190,Coffee,,07-02-2017 14:46,afternoon,1
6190,Cake,,07-02-2017 14:46,afternoon,1
6191,Tea,,07-02-2017 14:52,afternoon,1
6191,Tea,,07-02-2017 14:52,afternoon,1
6191,Spanish Brunch,,07-02-2017 14:52,afternoon,1
6192,Coffee,,07-02-2017 15:03,afternoon,1
6192,Coffee,,07-02-2017 15:03,afternoon,1
6192,Brownie,,07-02-2017 15:03,afternoon,1
6192,Truffles,,07-02-2017 15:03,afternoon,1
6193,Hot chocolate,,07-02-2017 15:42,afternoon,1
6193,Cake,,07-02-2017 15:42,afternoon,1
6194,Bread,,07-02-2017 15:54,afternoon,1
6194,Alfajores,,07-02-2017 15:54,afternoon,1
6195,Tea,,07-02-2017 15:55,afternoon,1
6196,Bread,,07-02-2017 16:19,afternoon,1
6197,Coffee,,07-02-2017 16:47,afternoon,1
6197,Alfajores,,07-02-2017 16:47,afternoon,1
6198,Bread,,07-02-2017 17:01,evening,1
6198,Smoothies,,07-02-2017 17:01,evening,1
6198,Mineral water,,07-02-2017 17:01,evening,1
6198,Alfajores,,07-02-2017 17:01,evening,1
6198,Brownie,,07-02-2017 17:01,evening,1
6198,Cake,,07-02-2017 17:01,evening,1
6198,Bread,,07-02-2017 17:01,evening,1
6199,Coffee,,07-02-2017 17:06,evening,1
6199,Tea,,07-02-2017 17:06,evening,1
6199,Cake,,07-02-2017 17:06,evening,1
6200,Baguette,,07-02-2017 17:26,evening,1
6201,Sandwich,,07-02-2017 17:34,evening,1
6201,Tea,,07-02-2017 17:34,evening,1
6202,Coffee,,08-02-2017 8:34,morning,1
6203,Alfajores,,08-02-2017 8:37,morning,1
6205,Bread,,08-02-2017 9:09,morning,1
6206,Bread,,08-02-2017 9:39,morning,1
6206,Pastry,,08-02-2017 9:39,morning,1
6207,Pastry,,08-02-2017 9:42,morning,1
6207,Bread,,08-02-2017 9:42,morning,1
6207,Eggs,,08-02-2017 9:42,morning,1
6207,Nomad bag,,08-02-2017 9:42,morning,1
6208,Coffee,,08-02-2017 10:21,morning,1
6208,Coffee,,08-02-2017 10:21,morning,1
6208,Alfajores,,08-02-2017 10:21,morning,1
6209,Coffee,,08-02-2017 10:24,morning,1
6209,Bread,,08-02-2017 10:24,morning,1
6210,Coffee,,08-02-2017 10:30,morning,1
6211,Bread,,08-02-2017 10:30,morning,1
6212,Coffee,,08-02-2017 10:36,morning,1
6213,Bread,,08-02-2017 10:48,morning,1
6213,Spanish Brunch,,08-02-2017 10:48,morning,1
6214,Coffee,,08-02-2017 11:16,morning,1
6215,Coffee,,08-02-2017 11:41,morning,1
6215,Coffee,,08-02-2017 11:41,morning,1
6215,Pastry,,08-02-2017 11:41,morning,1
6215,Medialuna,,08-02-2017 11:41,morning,1
6216,Mineral water,,08-02-2017 11:46,morning,1
6216,Crisps,,08-02-2017 11:46,morning,1
6216,Sandwich,,08-02-2017 11:46,morning,1
6217,Coffee,,08-02-2017 12:04,afternoon,1
6217,Coffee,,08-02-2017 12:04,afternoon,1
6217,Bread,,08-02-2017 12:04,afternoon,1
6217,Alfajores,,08-02-2017 12:04,afternoon,1
6217,Alfajores,,08-02-2017 12:04,afternoon,1
6217,Pastry,,08-02-2017 12:04,afternoon,1
6218,Medialuna,,08-02-2017 12:14,afternoon,1
6218,Bread,,08-02-2017 12:14,afternoon,1
6218,Tea,,08-02-2017 12:14,afternoon,1
6219,Coffee,,08-02-2017 12:22,afternoon,1
6220,Baguette,,08-02-2017 12:25,afternoon,1
6220,Farm House,,08-02-2017 12:25,afternoon,1
6221,Farm House,,08-02-2017 12:27,afternoon,1
6222,Bread,,08-02-2017 12:56,afternoon,1
6222,Chicken Stew,,08-02-2017 12:56,afternoon,1
6223,Chocolates,,08-02-2017 13:06,afternoon,1
6223,Chocolates,,08-02-2017 13:06,afternoon,1
6223,Coffee,,08-02-2017 13:06,afternoon,1
6223,Tea,,08-02-2017 13:06,afternoon,1
6224,Tea,,08-02-2017 13:14,afternoon,1
6224,Sandwich,,08-02-2017 13:14,afternoon,1
6224,Brownie,,08-02-2017 13:14,afternoon,1
6225,Brownie,,08-02-2017 13:14,afternoon,1
6225,Tea,,08-02-2017 13:14,afternoon,1
6225,Sandwich,,08-02-2017 13:14,afternoon,1
6225,Art Tray,,08-02-2017 13:14,afternoon,1
6226,Sandwich,,08-02-2017 13:32,afternoon,1
6226,Soup,,08-02-2017 13:32,afternoon,1
6226,Soup,,08-02-2017 13:32,afternoon,1
6226,Tea,,08-02-2017 13:32,afternoon,1
6227,Soup,,08-02-2017 13:37,afternoon,1
6227,Coffee,,08-02-2017 13:37,afternoon,1
6227,Hot chocolate,,08-02-2017 13:37,afternoon,1
6227,Brownie,,08-02-2017 13:37,afternoon,1
6228,Soup,,08-02-2017 13:47,afternoon,1
6228,Cake,,08-02-2017 13:47,afternoon,1
6229,Cake,,08-02-2017 13:57,afternoon,1
6229,Bread,,08-02-2017 13:57,afternoon,1
6229,Coffee,,08-02-2017 13:57,afternoon,1
6229,Coffee,,08-02-2017 13:57,afternoon,1
6230,Coffee,,08-02-2017 14:00,afternoon,1
6231,Soup,,08-02-2017 14:06,afternoon,1
6231,Chicken Stew,,08-02-2017 14:06,afternoon,1
6231,Mineral water,,08-02-2017 14:06,afternoon,1
6232,Coffee,,08-02-2017 14:07,afternoon,1
6232,Bread,,08-02-2017 14:07,afternoon,1
6233,Bread,,08-02-2017 14:09,afternoon,1
6233,Coffee,,08-02-2017 14:09,afternoon,1
6234,Coffee,,08-02-2017 14:18,afternoon,1
6234,Pastry,,08-02-2017 14:18,afternoon,1
6235,Tea,,08-02-2017 15:05,afternoon,1
6235,Coffee,,08-02-2017 15:05,afternoon,1
6235,Bread,,08-02-2017 15:05,afternoon,1
6236,Coffee,,08-02-2017 15:10,afternoon,1
6236,Sandwich,,08-02-2017 15:10,afternoon,1
6237,Bread,,08-02-2017 15:12,afternoon,1
6238,Coffee,,08-02-2017 15:21,afternoon,1
6239,Bread,,08-02-2017 15:24,afternoon,1
6239,Mineral water,,08-02-2017 15:24,afternoon,1
6239,Sandwich,,08-02-2017 15:24,afternoon,1
6239,Tea,,08-02-2017 15:24,afternoon,1
6240,Bread,,08-02-2017 15:33,afternoon,1
6240,Bread,,08-02-2017 15:33,afternoon,1
6240,Bread,,08-02-2017 15:33,afternoon,1
6240,Cake,,08-02-2017 15:33,afternoon,1
6241,Coffee,,08-02-2017 16:13,afternoon,1
6241,Tea,,08-02-2017 16:13,afternoon,1
6241,Brownie,,08-02-2017 16:13,afternoon,1
6242,Bread,,08-02-2017 16:17,afternoon,1
6242,Bread,,08-02-2017 16:17,afternoon,1
6243,Hot chocolate,,08-02-2017 16:35,afternoon,1
6243,Hot chocolate,,08-02-2017 16:35,afternoon,1
6244,Coffee,,08-02-2017 16:56,afternoon,1
6244,Cake,,08-02-2017 16:56,afternoon,1
6245,Coffee,,08-02-2017 16:59,afternoon,1
6245,Tea,,08-02-2017 16:59,afternoon,1
6246,Bread,,09-02-2017 8:43,morning,1
6246,Bread,,09-02-2017 8:43,morning,1
6247,Coffee,,09-02-2017 9:29,morning,1
6247,Cookies,,09-02-2017 9:29,morning,1
6248,Bread,,09-02-2017 9:37,morning,1
6248,Toast,,09-02-2017 9:37,morning,1
6249,Bread,,09-02-2017 9:56,morning,1
6249,Coffee,,09-02-2017 9:56,morning,1
6249,Pastry,,09-02-2017 9:56,morning,1
6249,Pastry,,09-02-2017 9:56,morning,1
6250,Farm House,,09-02-2017 9:59,morning,1
6251,Scandinavian,,09-02-2017 10:00,morning,1
6252,Coffee,,09-02-2017 10:02,morning,1
6252,Brownie,,09-02-2017 10:02,morning,1
6253,Bread,,09-02-2017 10:07,morning,1
6253,Hot chocolate,,09-02-2017 10:07,morning,1
6254,Coffee,,09-02-2017 10:10,morning,1
6254,Toast,,09-02-2017 10:10,morning,1
6255,Coffee,,09-02-2017 10:49,morning,1
6256,Coffee,,09-02-2017 11:01,morning,1
6256,Tea,,09-02-2017 11:01,morning,1
6256,Brownie,,09-02-2017 11:01,morning,1
6256,Farm House,,09-02-2017 11:01,morning,1
6257,Coffee,,09-02-2017 11:02,morning,1
6257,Coffee,,09-02-2017 11:02,morning,1
6257,Cookies,,09-02-2017 11:02,morning,1
6257,Cookies,,09-02-2017 11:02,morning,1
6257,Toast,,09-02-2017 11:02,morning,1
6257,Juice,,09-02-2017 11:02,morning,1
6258,Valentine's card,,09-02-2017 11:15,morning,1
6259,Coffee,,09-02-2017 11:23,morning,1
6259,Coffee,,09-02-2017 11:23,morning,1
6259,Extra Salami or Feta,,09-02-2017 11:23,morning,1
6259,Bread,,09-02-2017 11:23,morning,1
6260,Valentine's card,,09-02-2017 11:24,morning,1
6261,Hot chocolate,,09-02-2017 11:32,morning,1
6261,Coffee,,09-02-2017 11:32,morning,1
6261,Cookies,,09-02-2017 11:32,morning,1
6261,Cookies,,09-02-2017 11:32,morning,1
6262,Coffee,,09-02-2017 11:51,morning,1
6262,Medialuna,,09-02-2017 11:51,morning,1
6262,Medialuna,,09-02-2017 11:51,morning,1
6262,Sandwich,,09-02-2017 11:51,morning,1
6263,Bread,,09-02-2017 11:57,morning,1
6264,Bread,,09-02-2017 12:00,afternoon,1
6265,Bread,,09-02-2017 12:01,afternoon,1
6266,Soup,,09-02-2017 12:02,afternoon,1
6266,Bread,,09-02-2017 12:02,afternoon,1
6266,Coffee,,09-02-2017 12:02,afternoon,1
6267,Coffee,,09-02-2017 12:02,afternoon,1
6267,Soup,,09-02-2017 12:02,afternoon,1
6267,Pastry,,09-02-2017 12:02,afternoon,1
6267,Jam,,09-02-2017 12:02,afternoon,1
6268,Eggs,,09-02-2017 12:09,afternoon,1
6268,Coffee,,09-02-2017 12:09,afternoon,1
6269,Baguette,,09-02-2017 12:12,afternoon,1
6270,Coffee,,09-02-2017 12:31,afternoon,1
6271,Bread,,09-02-2017 12:36,afternoon,1
6272,Pastry,,09-02-2017 12:44,afternoon,1
6273,Scandinavian,,09-02-2017 12:47,afternoon,1
6273,Cookies,,09-02-2017 12:47,afternoon,1
6274,Coke,,09-02-2017 12:55,afternoon,1
6274,Soup,,09-02-2017 12:55,afternoon,1
6275,Sandwich,,09-02-2017 12:56,afternoon,1
6275,Coffee,,09-02-2017 12:56,afternoon,1
6276,Coke,,09-02-2017 12:56,afternoon,1
6276,Sandwich,,09-02-2017 12:56,afternoon,1
6277,Coffee,,09-02-2017 13:10,afternoon,1
6277,Chicken Stew,,09-02-2017 13:10,afternoon,1
6278,Chicken Stew,,09-02-2017 13:19,afternoon,1
6278,Coffee,,09-02-2017 13:19,afternoon,1
6279,Juice,,09-02-2017 13:44,afternoon,1
6279,Toast,,09-02-2017 13:44,afternoon,1
6279,Sandwich,,09-02-2017 13:44,afternoon,1
6279,Sandwich,,09-02-2017 13:44,afternoon,1
6279,Tea,,09-02-2017 13:44,afternoon,1
6279,Coffee,,09-02-2017 13:44,afternoon,1
6279,Cookies,,09-02-2017 13:44,afternoon,1
6279,Cookies,,09-02-2017 13:44,afternoon,1
6279,Alfajores,,09-02-2017 13:44,afternoon,1
6279,Alfajores,,09-02-2017 13:44,afternoon,1
6279,Hot chocolate,,09-02-2017 13:44,afternoon,1
6280,Cookies,,09-02-2017 13:53,afternoon,1
6281,Juice,,09-02-2017 14:06,afternoon,1
6281,Sandwich,,09-02-2017 14:06,afternoon,1
6281,Cake,,09-02-2017 14:06,afternoon,1
6282,Soup,,09-02-2017 14:07,afternoon,1
6282,Bread,,09-02-2017 14:07,afternoon,1
6283,Coffee,,09-02-2017 14:08,afternoon,1
6284,Fudge,,09-02-2017 14:08,afternoon,1
6284,Sandwich,,09-02-2017 14:08,afternoon,1
6285,Baguette,,09-02-2017 14:16,afternoon,1
6286,Coffee,,09-02-2017 14:17,afternoon,1
6286,Coffee,,09-02-2017 14:17,afternoon,1
6286,Pastry,,09-02-2017 14:17,afternoon,1
6286,Pastry,,09-02-2017 14:17,afternoon,1
6287,Medialuna,,09-02-2017 14:27,afternoon,1
6287,Cake,,09-02-2017 14:27,afternoon,1
6287,Tea,,09-02-2017 14:27,afternoon,1
6287,Tea,,09-02-2017 14:27,afternoon,1
6288,Bread,,09-02-2017 14:35,afternoon,1
6289,Coffee,,09-02-2017 15:02,afternoon,1
6289,Brownie,,09-02-2017 15:02,afternoon,1
6290,Soup,,09-02-2017 15:38,afternoon,1
6290,Soup,,09-02-2017 15:38,afternoon,1
6290,Soup,,09-02-2017 15:38,afternoon,1
6290,Bread,,09-02-2017 15:38,afternoon,1
6290,Cake,,09-02-2017 15:38,afternoon,1
6290,Cake,,09-02-2017 15:38,afternoon,1
6290,Tea,,09-02-2017 15:38,afternoon,1
6290,Bread,,09-02-2017 15:38,afternoon,1
6290,Tea,,09-02-2017 15:38,afternoon,1
6291,Coffee,,09-02-2017 15:40,afternoon,1
6291,Juice,,09-02-2017 15:40,afternoon,1
6291,Hot chocolate,,09-02-2017 15:40,afternoon,1
6291,Cake,,09-02-2017 15:40,afternoon,1
6292,Alfajores,,09-02-2017 15:51,afternoon,1
6292,Bread,,09-02-2017 15:51,afternoon,1
6292,Coffee,,09-02-2017 15:51,afternoon,1
6292,Coffee,,09-02-2017 15:51,afternoon,1
6293,Bread,,09-02-2017 17:01,evening,1
6293,Cookies,,09-02-2017 17:01,evening,1
6293,Bread,,09-02-2017 17:01,evening,1
6294,Bread,,10-02-2017 8:34,morning,1
6295,Bread,,10-02-2017 8:36,morning,1
6296,Cake,,10-02-2017 9:02,morning,1
6296,Bread,,10-02-2017 9:02,morning,1
6297,Coffee,,10-02-2017 9:07,morning,1
6297,Bread,,10-02-2017 9:07,morning,1
6298,Coffee,,10-02-2017 9:29,morning,1
6298,Tea,,10-02-2017 9:29,morning,1
6299,Bread,,10-02-2017 9:33,morning,1
6299,Bread,,10-02-2017 9:33,morning,1
6300,Coffee,,10-02-2017 9:37,morning,1
6300,Coffee,,10-02-2017 9:37,morning,1
6300,Juice,,10-02-2017 9:37,morning,1
6300,Pastry,,10-02-2017 9:37,morning,1
6300,Cookies,,10-02-2017 9:37,morning,1
6301,Bread,,10-02-2017 9:38,morning,1
6301,Pastry,,10-02-2017 9:38,morning,1
6302,Bread,,10-02-2017 9:46,morning,1
6303,Coffee,,10-02-2017 9:53,morning,1
6303,Cookies,,10-02-2017 9:53,morning,1
6304,Hot chocolate,,10-02-2017 10:03,morning,1
6305,Coffee,,10-02-2017 10:06,morning,1
6305,Hot chocolate,,10-02-2017 10:06,morning,1
6306,Coffee,,10-02-2017 10:16,morning,1
6306,Cookies,,10-02-2017 10:16,morning,1
6307,Coffee,,10-02-2017 10:31,morning,1
6308,Coffee,,10-02-2017 10:38,morning,1
6308,Toast,,10-02-2017 10:38,morning,1
6309,Valentine's card,,10-02-2017 10:45,morning,1
6310,Tea,,10-02-2017 10:50,morning,1
6311,Bread,,10-02-2017 11:01,morning,1
6312,Bread,,10-02-2017 11:15,morning,1
6313,Coffee,,10-02-2017 11:16,morning,1
6314,Bread,,10-02-2017 11:33,morning,1
6314,Juice,,10-02-2017 11:33,morning,1
6314,Sandwich,,10-02-2017 11:33,morning,1
6314,Sandwich,,10-02-2017 11:33,morning,1
6314,Cookies,,10-02-2017 11:33,morning,1
6314,Alfajores,,10-02-2017 11:33,morning,1
6315,Soup,,10-02-2017 11:57,morning,1
6316,Soup,,10-02-2017 11:58,morning,1
6317,Scone,,10-02-2017 12:06,afternoon,1
6317,Coffee,,10-02-2017 12:06,afternoon,1
6318,Truffles,,10-02-2017 12:11,afternoon,1
6318,Soup,,10-02-2017 12:11,afternoon,1
6319,Chicken Stew,,10-02-2017 12:12,afternoon,1
6319,Cake,,10-02-2017 12:12,afternoon,1
6319,Juice,,10-02-2017 12:12,afternoon,1
6320,Bread,,10-02-2017 12:16,afternoon,1
6320,Scandinavian,,10-02-2017 12:16,afternoon,1
6321,Coffee,,10-02-2017 12:19,afternoon,1
6321,Coffee,,10-02-2017 12:19,afternoon,1
6322,Sandwich,,10-02-2017 12:21,afternoon,1
6322,Coffee,,10-02-2017 12:21,afternoon,1
6322,Truffles,,10-02-2017 12:21,afternoon,1
6323,Cake,,10-02-2017 12:22,afternoon,1
6324,Bread,,10-02-2017 12:25,afternoon,1
6325,Pastry,,10-02-2017 12:26,afternoon,1
6325,Bread,,10-02-2017 12:26,afternoon,1
6326,Toast,,10-02-2017 12:31,afternoon,1
6327,Bread,,10-02-2017 12:34,afternoon,1
6328,Bread,,10-02-2017 12:41,afternoon,1
6329,Chicken Stew,,10-02-2017 12:47,afternoon,1
6330,Sandwich,,10-02-2017 12:51,afternoon,1
6330,Coke,,10-02-2017 12:51,afternoon,1
6331,Coffee,,10-02-2017 12:55,afternoon,1
6331,Coffee,,10-02-2017 12:55,afternoon,1
6331,Cake,,10-02-2017 12:55,afternoon,1
6331,Cake,,10-02-2017 12:55,afternoon,1
6331,Salad,,10-02-2017 12:55,afternoon,1
6331,Extra Salami or Feta,,10-02-2017 12:55,afternoon,1
6331,Scandinavian,,10-02-2017 12:55,afternoon,1
6331,Bread,,10-02-2017 12:55,afternoon,1
6332,Scandinavian,,10-02-2017 12:56,afternoon,1
6333,Coffee,,10-02-2017 13:21,afternoon,1
6333,Salad,,10-02-2017 13:21,afternoon,1
6334,Truffles,,10-02-2017 13:27,afternoon,1
6334,Duck egg,,10-02-2017 13:27,afternoon,1
6334,Extra Salami or Feta,,10-02-2017 13:27,afternoon,1
6334,Spanish Brunch,,10-02-2017 13:27,afternoon,1
6334,Afternoon with the baker,,10-02-2017 13:27,afternoon,1
6335,Medialuna,,10-02-2017 13:35,afternoon,1
6335,Medialuna,,10-02-2017 13:35,afternoon,1
6336,Tea,,10-02-2017 13:40,afternoon,1
6336,Tea,,10-02-2017 13:40,afternoon,1
6336,Soup,,10-02-2017 13:40,afternoon,1
6336,Cake,,10-02-2017 13:40,afternoon,1
6336,Bread,,10-02-2017 13:40,afternoon,1
6336,Scone,,10-02-2017 13:40,afternoon,1
6336,Cake,,10-02-2017 13:40,afternoon,1
6337,Soup,,10-02-2017 13:48,afternoon,1
6337,Coffee,,10-02-2017 13:48,afternoon,1
6337,Coffee,,10-02-2017 13:48,afternoon,1
6338,Medialuna,,10-02-2017 14:08,afternoon,1
6338,Cake,,10-02-2017 14:08,afternoon,1
6338,Spanish Brunch,,10-02-2017 14:08,afternoon,1
6338,The Nomad,,10-02-2017 14:08,afternoon,1
6338,Cookies,,10-02-2017 14:08,afternoon,1
6339,Bread,,10-02-2017 14:18,afternoon,1
6339,Coffee,,10-02-2017 14:18,afternoon,1
6340,Coffee,,10-02-2017 14:18,afternoon,1
6341,Coffee,,10-02-2017 14:22,afternoon,1
6341,Chicken Stew,,10-02-2017 14:22,afternoon,1
6342,Coffee,,10-02-2017 14:22,afternoon,1
6343,Coffee,,10-02-2017 14:27,afternoon,1
6343,Alfajores,,10-02-2017 14:27,afternoon,1
6343,Pastry,,10-02-2017 14:27,afternoon,1
6344,Coffee,,10-02-2017 14:35,afternoon,1
6345,Coffee,,10-02-2017 14:35,afternoon,1
6346,Coffee,,10-02-2017 14:36,afternoon,1
6346,Brownie,,10-02-2017 14:36,afternoon,1
6347,Soup,,10-02-2017 14:39,afternoon,1
6348,Coffee,,10-02-2017 14:41,afternoon,1
6348,Tea,,10-02-2017 14:41,afternoon,1
6348,Cookies,,10-02-2017 14:41,afternoon,1
6349,Bread,,10-02-2017 14:53,afternoon,1
6350,Bread,,10-02-2017 15:00,afternoon,1
6351,Baguette,,10-02-2017 15:03,afternoon,1
6351,Coffee,,10-02-2017 15:03,afternoon,1
6352,Tea,,10-02-2017 15:16,afternoon,1
6353,Spanish Brunch,,10-02-2017 15:19,afternoon,1
6354,Coffee,,10-02-2017 15:20,afternoon,1
6355,Cake,,10-02-2017 15:48,afternoon,1
6355,Cake,,10-02-2017 15:48,afternoon,1
6355,Cookies,,10-02-2017 15:48,afternoon,1
6356,Juice,,10-02-2017 15:50,afternoon,1
6356,Coffee,,10-02-2017 15:50,afternoon,1
6356,Cookies,,10-02-2017 15:50,afternoon,1
6356,Tea,,10-02-2017 15:50,afternoon,1
6356,Alfajores,,10-02-2017 15:50,afternoon,1
6357,Cake,,10-02-2017 15:53,afternoon,1
6357,Cookies,,10-02-2017 15:53,afternoon,1
6357,Coffee,,10-02-2017 15:53,afternoon,1
6357,Hot chocolate,,10-02-2017 15:53,afternoon,1
6358,Bread,,10-02-2017 15:54,afternoon,1
6358,Coffee,,10-02-2017 15:54,afternoon,1
6358,Bread,,10-02-2017 15:54,afternoon,1
6359,Coffee,,10-02-2017 16:28,afternoon,1
6359,Scone,,10-02-2017 16:28,afternoon,1
6360,Brownie,,10-02-2017 16:31,afternoon,1
6360,Coffee,,10-02-2017 16:31,afternoon,1
6360,Coffee,,10-02-2017 16:31,afternoon,1
6360,Baguette,,10-02-2017 16:31,afternoon,1
6361,Coffee,,11-02-2017 8:12,morning,1
6361,Bread,,11-02-2017 8:12,morning,1
6361,Scone,,11-02-2017 8:12,morning,1
6362,Coffee,,11-02-2017 8:37,morning,1
6362,Coffee,,11-02-2017 8:37,morning,1
6363,Medialuna,,11-02-2017 8:40,morning,1
6364,Bread,,11-02-2017 8:48,morning,1
6365,Bread,,11-02-2017 8:59,morning,1
6365,Farm House,,11-02-2017 8:59,morning,1
6365,Nomad bag,,11-02-2017 8:59,morning,1
6366,Bread,,11-02-2017 9:02,morning,1
6366,Pastry,,11-02-2017 9:02,morning,1
6367,Toast,,11-02-2017 9:06,morning,1
6367,Pastry,,11-02-2017 9:06,morning,1
6367,Tea,,11-02-2017 9:06,morning,1
6367,Coffee,,11-02-2017 9:06,morning,1
6367,Coffee,,11-02-2017 9:06,morning,1
6368,Scone,,11-02-2017 9:18,morning,1
6368,Pastry,,11-02-2017 9:18,morning,1
6369,Cake,,11-02-2017 9:28,morning,1
6369,Tea,,11-02-2017 9:28,morning,1
6369,Toast,,11-02-2017 9:28,morning,1
6370,Baguette,,11-02-2017 9:36,morning,1
6371,Bread,,11-02-2017 9:50,morning,1
6372,Tea,,11-02-2017 9:51,morning,1
6372,Toast,,11-02-2017 9:51,morning,1
6373,Coffee,,11-02-2017 10:17,morning,1
6374,Hot chocolate,,11-02-2017 10:22,morning,1
6374,Bread,,11-02-2017 10:22,morning,1
6374,Pastry,,11-02-2017 10:22,morning,1
6374,Pastry,,11-02-2017 10:22,morning,1
6375,Tea,,11-02-2017 10:32,morning,1
6376,Scandinavian,,11-02-2017 10:36,morning,1
6376,Pastry,,11-02-2017 10:36,morning,1
6376,Alfajores,,11-02-2017 10:36,morning,1
6377,Fudge,,11-02-2017 10:48,morning,1
6378,Tea,,11-02-2017 10:54,morning,1
6378,Tea,,11-02-2017 10:54,morning,1
6378,Pastry,,11-02-2017 10:54,morning,1
6378,Toast,,11-02-2017 10:54,morning,1
6378,Bread,,11-02-2017 10:54,morning,1
6378,Brownie,,11-02-2017 10:54,morning,1
6378,Cake,,11-02-2017 10:54,morning,1
6379,Coffee,,11-02-2017 10:59,morning,1
6379,The Nomad,,11-02-2017 10:59,morning,1
6380,Cookies,,11-02-2017 11:02,morning,1
6380,Cake,,11-02-2017 11:02,morning,1
6381,Bread,,11-02-2017 11:07,morning,1
6382,Coffee,,11-02-2017 11:15,morning,1
6382,Bread,,11-02-2017 11:15,morning,1
6383,Coffee,,11-02-2017 11:16,morning,1
6383,Pastry,,11-02-2017 11:16,morning,1
6384,Cookies,,11-02-2017 11:25,morning,1
6384,Cookies,,11-02-2017 11:25,morning,1
6384,Cake,,11-02-2017 11:25,morning,1
6385,Bread,,11-02-2017 11:31,morning,1
6386,Bread,,11-02-2017 11:32,morning,1
6387,Coffee,,11-02-2017 11:33,morning,1
6387,Pastry,,11-02-2017 11:33,morning,1
6388,Spanish Brunch,,11-02-2017 11:36,morning,1
6388,Coffee,,11-02-2017 11:36,morning,1
6388,Coffee,,11-02-2017 11:36,morning,1
6388,Juice,,11-02-2017 11:36,morning,1
6389,Coffee,,11-02-2017 11:36,morning,1
6389,Coffee,,11-02-2017 11:36,morning,1
6389,Bread,,11-02-2017 11:36,morning,1
6389,Toast,,11-02-2017 11:36,morning,1
6390,Coffee,,11-02-2017 11:52,morning,1
6390,Coffee,,11-02-2017 11:52,morning,1
6390,Coffee,,11-02-2017 11:52,morning,1
6391,Bread,,11-02-2017 11:59,morning,1
6392,Coffee,,11-02-2017 12:03,afternoon,1
6392,Bread,,11-02-2017 12:03,afternoon,1
6393,Coffee,,11-02-2017 12:14,afternoon,1
6393,Coffee,,11-02-2017 12:14,afternoon,1
6394,Baguette,,11-02-2017 12:16,afternoon,1
6395,Tea,,11-02-2017 12:32,afternoon,1
6395,Tea,,11-02-2017 12:32,afternoon,1
6395,Scone,,11-02-2017 12:32,afternoon,1
6396,Coffee,,11-02-2017 12:35,afternoon,1
6396,Hot chocolate,,11-02-2017 12:35,afternoon,1
6396,Bread,,11-02-2017 12:35,afternoon,1
6397,Bread,,11-02-2017 12:36,afternoon,1
6398,Bread,,11-02-2017 12:41,afternoon,1
6398,Cookies,,11-02-2017 12:41,afternoon,1
6398,Chicken Stew,,11-02-2017 12:41,afternoon,1
6399,Sandwich,,11-02-2017 12:42,afternoon,1
6399,Hot chocolate,,11-02-2017 12:42,afternoon,1
6399,Bread,,11-02-2017 12:42,afternoon,1
6400,Soup,,11-02-2017 12:47,afternoon,1
6400,The Nomad,,11-02-2017 12:47,afternoon,1
6400,Truffles,,11-02-2017 12:47,afternoon,1
6401,Baguette,,11-02-2017 12:55,afternoon,1
6402,Pastry,,11-02-2017 12:58,afternoon,1
6403,Bread,,11-02-2017 13:05,afternoon,1
6403,Cake,,11-02-2017 13:05,afternoon,1
6404,Soup,,11-02-2017 13:06,afternoon,1
6404,Coffee,,11-02-2017 13:06,afternoon,1
6405,Bread,,11-02-2017 13:24,afternoon,1
6406,Bread,,11-02-2017 13:42,afternoon,1
6407,Coffee,,11-02-2017 13:57,afternoon,1
6407,Bread,,11-02-2017 13:57,afternoon,1
6407,Cake,,11-02-2017 13:57,afternoon,1
6407,Cake,,11-02-2017 13:57,afternoon,1
6408,Soup,,11-02-2017 13:58,afternoon,1
6408,Chicken Stew,,11-02-2017 13:58,afternoon,1
6408,Coffee,,11-02-2017 13:58,afternoon,1
6408,Tea,,11-02-2017 13:58,afternoon,1
6409,Hot chocolate,,11-02-2017 13:59,afternoon,1
6410,Nomad bag,,11-02-2017 14:01,afternoon,1
6410,Bread,,11-02-2017 14:01,afternoon,1
6410,Coffee,,11-02-2017 14:01,afternoon,1
6410,Coffee,,11-02-2017 14:01,afternoon,1
6410,Cake,,11-02-2017 14:01,afternoon,1
6410,Cake,,11-02-2017 14:01,afternoon,1
6411,Bread,,11-02-2017 14:06,afternoon,1
6412,Spanish Brunch,,11-02-2017 14:08,afternoon,1
6412,The Nomad,,11-02-2017 14:08,afternoon,1
6412,Tea,,11-02-2017 14:08,afternoon,1
6412,Tea,,11-02-2017 14:08,afternoon,1
6412,Juice,,11-02-2017 14:08,afternoon,1
6412,Art Tray,,11-02-2017 14:08,afternoon,1
6412,Cake,,11-02-2017 14:08,afternoon,1
6412,Cake,,11-02-2017 14:08,afternoon,1
6412,Alfajores,,11-02-2017 14:08,afternoon,1
6412,Tea,,11-02-2017 14:08,afternoon,1
